host,is_official,source,host_category,host_category_raw
央视体育,1,heuristic_seed,Entertainment & Sports,体育
央视军事,1,heuristic_seed,News & Information,军事
央视国家记忆,1,heuristic_seed,Knowledge & Culture,历史
央视少儿,1,heuristic_seed,Entertainment & Sports,综艺-内地综艺
央视文艺,1,heuristic_seed,Entertainment & Sports,综艺
央视新闻,1,manual_seed,News & Information,时事
央视新闻调查,1,heuristic_seed,News & Information,社会
央视社会与法,1,heuristic_seed,News & Information,社会
央视网,1,manual_seed,News & Information,社会
央视网体育,1,heuristic_seed,Entertainment & Sports,体育
央视网快看,1,heuristic_seed,News & Information,社会
央视网文娱,1,heuristic_seed,Entertainment & Sports,电视剧
央视网文旅,1,heuristic_seed,News & Information,社会
央视财经,1,manual_seed,News & Information,财经
央视频,1,heuristic_seed,News & Information,社会
央证公开课,0,model_seed,Technology,IT技术
失笑官微,0,model_seed,Entertainment & Sports,电视剧
头像会馆,0,model_seed,Entertainment & Sports,运动健身
头像汪,0,model_seed,Lifestyle & Services,时尚
头冷少女还能再肝,0,model_seed,Entertainment & Sports,游戏
头号听众,0,model_seed,Entertainment & Sports,音乐
头号喵黑,0,model_seed,Entertainment & Sports,体育
头号青年,0,model_seed,News & Information,社会
头条合肥,0,model_seed,News & Information,社会
头条娱乐网,0,heuristic_seed,Entertainment & Sports,综艺
头条教育,0,model_seed,Knowledge & Culture,教育
头条新闻,0,manual_review,News & Information,社会
头条时尚资讯,0,model_seed,Lifestyle & Services,时尚
头条校园,0,model_seed,Technology,数码
头条王,0,model_seed,Entertainment & Sports,明星-内地
夸克,0,model_seed,News & Information,社会
夸克APP,0,model_seed,Technology,互联网
夸父炸串加盟,0,model_seed,Lifestyle & Services,美食
夺娶,0,model_seed,Entertainment & Sports,电视剧
奇点财经,0,model_seed,Technology,互联网
奇瑞汽车,0,model_seed,Technology,汽车
奇瑞风云新能源,0,model_seed,Technology,汽车
奇葩帖,0,model_seed,Entertainment & Sports,搞笑
奇葩幽默风趣,0,model_seed,Entertainment & Sports,搞笑
奇迹暖暖,0,model_seed,Entertainment & Sports,游戏
奇遇海音乐节,0,model_seed,Entertainment & Sports,音乐
奇闻奇事,0,model_seed,Entertainment & Sports,搞笑
奈丝公主,0,model_seed,Lifestyle & Services,时尚
奈何BOSS要娶我,0,model_seed,Entertainment & Sports,电视剧
奋斗在韩国,0,model_seed,News & Information,社会
奔流新闻,1,model_seed,News & Information,社会
奔现,0,model_seed,Lifestyle & Services,情感
奔赴万人现场,0,model_seed,Entertainment & Sports,综艺
奔跑吧,0,model_seed,Entertainment & Sports,综艺
奕派科技,0,model_seed,Technology,汽车
奥林匹克运动会,0,model_seed,Entertainment & Sports,体育
奥迪,0,model_seed,Technology,汽车
女子和女子白菜,0,model_seed,Entertainment & Sports,搞笑
女子推理社官微,0,model_seed,Entertainment & Sports,综艺
女性必修课,0,model_seed,Knowledge & Culture,健康
女神异闻录夜幕魅影,0,model_seed,Entertainment & Sports,游戏
女神笔墨,0,model_seed,Entertainment & Sports,搞笑
奶思大玩家,0,model_seed,Entertainment & Sports,电视剧-国产剧
奶思玩家,0,model_seed,Entertainment & Sports,电视剧-国产剧
奶罐泡泡儿,0,model_seed,Lifestyle & Services,美食
奶茶喝不喝_,0,model_seed,Entertainment & Sports,游戏
奶酪小桃心,0,model_seed,Entertainment & Sports,明星
她刊iiiher,0,model_seed,Lifestyle & Services,情感
她总喜欢吃火锅_,0,model_seed,Lifestyle & Services,情感
她的生存之道,0,model_seed,Entertainment & Sports,电视剧
好努力,0,model_seed,Entertainment & Sports,明星
好大夫,0,model_seed,News & Information,时事
好奇实验室,0,model_seed,Technology,数码
好奇心研究院,0,model_seed,Lifestyle & Services,育儿
好想来品牌零食,0,model_seed,News & Information,社会
好朋友笨笨狗,0,model_seed,Entertainment & Sports,搞笑
好欢螺官方微博,0,model_seed,Entertainment & Sports,明星
好游快爆APP,0,model_seed,Entertainment & Sports,游戏
好爸爸陶功财,0,model_seed,Knowledge & Culture,教育
好物安利喵,0,model_seed,Lifestyle & Services,美妆
好物萌同学,0,model_seed,Lifestyle & Services,电商
好运陈瓜瓜,0,model_seed,Entertainment & Sports,明星
如何视频,0,model_seed,Entertainment & Sports,明星-内地
如何视频APP,0,model_seed,Entertainment & Sports,综艺-内地综艺
如意龍牌,0,model_seed,Others / General,其他
如果那天没逞强,0,model_seed,Entertainment & Sports,电视剧
如此可爱的我们官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
如比Ruby_,0,model_seed,Lifestyle & Services,时尚
如鸢手游,0,model_seed,Entertainment & Sports,游戏
妃说电影,0,heuristic_seed,Entertainment & Sports,明星-内地
妇炎洁的官方微博,0,model_seed,News & Information,公益
妖凰V小殺_711,0,model_seed,Entertainment & Sports,电视剧
妖盐货重,0,model_seed,Entertainment & Sports,搞笑
妖精在跳舞呀,0,model_seed,Entertainment & Sports,游戏
妤泥菠萝粥,0,model_seed,Entertainment & Sports,游戏
妻子的浪漫旅行官微,0,model_seed,Entertainment & Sports,综艺
姐姐妹妹抓娃娃,0,model_seed,Entertainment & Sports,综艺
姚基金,0,model_seed,Entertainment & Sports,体育
姚姚剧能聊,0,heuristic_seed,Entertainment & Sports,电视剧
姜博杨,0,model_seed,Entertainment & Sports,搞笑
姜文电影官微,0,heuristic_seed,Entertainment & Sports,电影
姬子的猫,0,model_seed,Entertainment & Sports,游戏
威海播报,1,manual_review,News & Information,社会
威王Vewin,0,model_seed,Others / General,其他
娃哈哈,0,model_seed,Lifestyle & Services,美食
娯乐门,0,model_seed,Entertainment & Sports,明星-日韩
娱Ms,0,model_seed,Entertainment & Sports,明星
娱七宝,0,model_seed,Entertainment & Sports,明星
娱三少,0,model_seed,Entertainment & Sports,明星
娱乐News,0,heuristic_seed,Entertainment & Sports,电视剧
娱乐one,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐丸丸酱,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐侦察社,0,heuristic_seed,Entertainment & Sports,明星
娱乐充饥波,0,heuristic_seed,Entertainment & Sports,明星
娱乐八卦报,0,heuristic_seed,Entertainment & Sports,明星
娱乐八卦视频,0,heuristic_seed,Entertainment & Sports,明星
娱乐刊物,0,heuristic_seed,Entertainment & Sports,明星
娱乐吃瓜姐,0,heuristic_seed,Entertainment & Sports,搞笑
娱乐圈八卦妹,0,heuristic_seed,Entertainment & Sports,明星-内地
娱乐圈养乐多,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐圈喵酱,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐圈圈薯条,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐圈外汉,0,heuristic_seed,Entertainment & Sports,明星
娱乐圈小仙子,0,heuristic_seed,Entertainment & Sports,电视剧
娱乐圈小团子,0,heuristic_seed,Entertainment & Sports,电视剧
娱乐圈小师姐,0,heuristic_seed,Entertainment & Sports,明星-日韩
娱乐圈小辣椒,0,heuristic_seed,Entertainment & Sports,明星-内地
娱乐圈小青年,0,heuristic_seed,Entertainment & Sports,明星-内地
娱乐圈新鲜事,0,heuristic_seed,Others / General,其他
娱乐圈热门排行榜,0,heuristic_seed,Entertainment & Sports,明星-内地
娱乐圈茶水间,0,heuristic_seed,Entertainment & Sports,明星
娱乐圈蜀黍,0,heuristic_seed,Entertainment & Sports,综艺-内地综艺
娱乐大呲花,0,heuristic_seed,Entertainment & Sports,明星
娱乐大浪花儿,0,heuristic_seed,Entertainment & Sports,明星
娱乐宇宙派,0,heuristic_seed,Entertainment & Sports,明星
娱乐小保镖,0,heuristic_seed,Entertainment & Sports,综艺
娱乐小圈,0,heuristic_seed,Entertainment & Sports,明星
娱乐小浪花,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐小浪花er,0,heuristic_seed,Entertainment & Sports,明星
娱乐少女杨淑芬,0,heuristic_seed,Technology,互联网
娱乐微微浪,0,heuristic_seed,Entertainment & Sports,明星
娱乐懒懒,0,heuristic_seed,Entertainment & Sports,综艺
娱乐扒剧,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐扒姐姐,0,heuristic_seed,Entertainment & Sports,明星-内地
娱乐拌饭,0,heuristic_seed,Entertainment & Sports,明星
娱乐捞饭,0,heuristic_seed,Entertainment & Sports,明星-内地
娱乐日报,1,heuristic_seed,Entertainment & Sports,明星-内地
娱乐日爆社,0,heuristic_seed,Entertainment & Sports,明星-内地
娱乐星事,0,heuristic_seed,Entertainment & Sports,综艺-内地综艺
娱乐星势力,0,heuristic_seed,Entertainment & Sports,明星
娱乐星报站,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐星时刻,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐星星眼,0,heuristic_seed,Entertainment & Sports,明星
娱乐有饭,0,manual_seed,Entertainment & Sports,明星
娱乐榜姐,0,heuristic_seed,Entertainment & Sports,动漫-国产动漫
娱乐派小星,0,heuristic_seed,Entertainment & Sports,电影
娱乐浪呀浪,0,heuristic_seed,Entertainment & Sports,明星
娱乐炸薯条,0,heuristic_seed,Entertainment & Sports,明星
娱乐热门微博,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
娱乐第一浪,0,heuristic_seed,Entertainment & Sports,明星
